CUSTOMER_ID,CUSTOMER_NAME,EMAIL,PHONE_NUMBER,STREET,CITY,COUNTRY,POST_CODE,LOYALTY_CARD,ORDER_ID,ORDER_DATE,PRODUCT_ID,QUANTITY,COFFEE_TYPE,ROAST_TYPE,SIZE,UNIT_PRICE,PRICE_PER_100G,PROFIT
27132-68907-RC,Ailey Brash,abrashda@plala.or.jp,+1 (917) 544-7136,64700 Eagan Crossing,Flushing,United States,11388,Yes,ZPW-31329-741,6/8/2019,E-M-2.5,4,Exc,M,2.5,31.625,1.265,3.47875
27132-68907-RC,Ailey Brash,abrashda@plala.or.jp,+1 (917) 544-7136,64700 Eagan Crossing,Flushing,United States,11388,Yes,ZPW-31329-741,6/8/2019,E-M-0.2,1,Exc,M,0.2,4.125,2.0625,0.45375
58816-74064-TF,Nanny Izhakov,nizhakovdd@aol.com,+44 (570) 683-9517,013 Tennyson Terrace,Seaton,United Kingdom,LE15,No,UBI-83843-396,10/9/2019,R-L-1,2,Rob,L,1,11.95,1.195,0.717
09818-59895-EH,Stanly Keets,skeetsde@answers.com,+1 (703) 230-2979,2500 Crest Line Plaza,Alexandria,United States,22309,Yes,VID-40587-569,2/20/2021,E-D-2.5,5,Exc,D,2.5,27.945,1.1178,3.07395
06488-46303-IZ,Orion Dyott,,+1 (801) 322-2923,26 Londonderry Court,Salt Lake City,United States,84115,Yes,KBB-52530-416,11/21/2019,L-D-2.5,2,Lib,D,2.5,29.785,1.1914,3.87205
93046-67561-AY,Keefer Cake,kcakedg@huffingtonpost.com,,1 Crowley Crossing,San Jose,United States,95108,No,ISJ-48676-420,10/10/2021,L-L-0.5,6,Lib,L,0.5,9.51,1.902,1.2363
68946-40750-LK,Morna Hansed,mhanseddh@instagram.com,+353 (997) 520-7802,1 Dwight Point,Tr谩 Mh贸r,Ireland,R93,Yes,MIF-17920-768,8/5/2021,R-L-0.2,6,Rob,L,0.2,3.585,1.7925,0.2151
38387-64959-WW,Franny Kienlein,fkienleindi@trellian.com,+353 (972) 241-3434,1 Manitowish Pass,Coolock,Ireland,D17,Yes,CPX-19312-088,7/31/2020,L-M-0.5,6,Lib,M,0.5,8.73,1.746,1.1349
48418-60841-CC,Klarika Egglestone,kegglestonedj@sphinn.com,+353 (452) 975-6438,2765 Sunfield Terrace,Coolock,Ireland,D17,No,RXI-67978-260,9/19/2020,E-D-1,6,Exc,D,1,12.15,1.215,1.3365
13736-92418-JS,Becky Semkins,bsemkinsdk@unc.edu,+353 (209) 764-2690,7219 Clemons Place,Kinnegad,Ireland,R32,Yes,LKE-14821-285,5/3/2020,R-M-0.2,5,Rob,M,0.2,2.985,1.4925,0.1791
33000-22405-LO,Sean Lorenzetti,slorenzettidl@is.gd,+1 (915) 581-0694,1104 Paget Lane,El Paso,United States,79945,No,LRK-97117-150,7/8/2019,L-L-1,6,Lib,L,1,15.85,1.585,2.0605
46959-60474-LT,Bob Giannazzi,bgiannazzidm@apple.com,+1 (754) 827-8970,57 Division Plaza,Fort Lauderdale,United States,33355,No,IGK-51227-573,10/26/2019,L-D-0.5,2,Lib,D,0.5,7.77,1.554,1.0101
73431-39823-UP,Kendra Backshell,,+1 (317) 595-9406,47101 Northfield Lane,Indianapolis,United States,46295,No,ZAY-43009-775,9/27/2020,L-D-0.2,6,Lib,D,0.2,3.885,1.9425,0.50505
90993-98984-JK,Uriah Lethbrig,ulethbrigdo@hc360.com,+1 (414) 580-9714,38 Carioca Center,Milwaukee,United States,53234,Yes,EMA-63190-618,2/28/2022,E-M-0.2,1,Exc,M,0.2,4.125,2.0625,0.45375
06552-04430-AG,Sky Farnish,sfarnishdp@dmoz.org,+44 (847) 377-8172,170 Prentice Center,Eaton,United Kingdom,DN22,No,FBI-35855-418,9/16/2020,R-M-0.5,6,Rob,M,0.5,5.97,1.194,0.3582
54597-57004-QM,Felicia Jecock,fjecockdq@unicef.org,+1 (225) 116-2959,403 Vahlen Junction,Baton Rouge,United States,70836,No,TXB-80533-417,10/28/2020,L-L-1,2,Lib,L,1,15.85,1.585,2.0605
50238-24377-ZS,Currey MacAllister,,+1 (203) 490-3839,07300 Walton Point,Danbury,United States,6816,Yes,MBM-00112-248,9/2/2019,L-L-1,5,Lib,L,1,15.85,1.585,2.0605
60370-41934-IF,Hamlen Pallister,hpallisterds@ning.com,+1 (850) 517-1353,19513 Golf Course Junction,Pensacola,United States,32590,No,EUO-69145-988,8/30/2021,E-D-0.2,3,Exc,D,0.2,3.645,1.8225,0.40095
06899-54551-EH,Chantal Mersh,cmershdt@drupal.org,+353 (343) 889-4565,52843 Longview Street,Milltown,Ireland,D04,No,GYA-80327-368,6/4/2021,A-D-1,4,Ara,D,1,9.95,0.995,0.8955
80463-43913-WZ,Malynda Purbrick,,+353 (160) 183-4278,9233 3rd Avenue,Balally,Ireland,D04,Yes,ALR-62963-723,6/21/2020,R-D-0.2,3,Rob,D,0.2,2.685,1.3425,0.1611
67204-04870-LG,Alf Housaman,,+1 (616) 511-3898,8581 Mcguire Road,Grand Rapids,United States,49518,No,JIG-27636-870,7/13/2020,R-L-1,4,Rob,L,1,11.95,1.195,0.717
22721-63196-UJ,Gladi Ducker,gduckerdx@patch.com,+44 (749) 987-9016,5069 Boyd Parkway,Belfast,United Kingdom,BT2,No,CTE-31437-326,1/2/2019,R-M-0.2,4,Rob,M,0.2,2.985,1.4925,0.1791
22721-63196-UJ,Gladi Ducker,gduckerdx@patch.com,+44 (749) 987-9016,5069 Boyd Parkway,Belfast,United Kingdom,BT2,No,CTE-31437-326,1/2/2019,E-M-0.2,4,Exc,M,0.2,4.125,2.0625,0.45375
22721-63196-UJ,Gladi Ducker,gduckerdx@patch.com,+44 (749) 987-9016,5069 Boyd Parkway,Belfast,United Kingdom,BT2,No,CTE-31437-326,1/2/2019,L-D-1,4,Lib,D,1,12.95,1.295,1.6835
22721-63196-UJ,Gladi Ducker,gduckerdx@patch.com,+44 (749) 987-9016,5069 Boyd Parkway,Belfast,United Kingdom,BT2,No,CTE-31437-326,1/2/2019,L-L-0.2,3,Lib,L,0.2,4.755,2.3775,0.61815
55515-37571-RS,Wain Stearley,wstearleye1@census.gov,+1 (336) 213-3687,7 La Follette Road,High Point,United States,27264,No,SLD-63003-334,2/17/2022,L-M-0.2,6,Lib,M,0.2,4.365,2.1825,0.56745
25598-77476-CB,Diane-marie Wincer,dwincere2@marriott.com,+1 (915) 676-6367,04 Stuart Way,El Paso,United States,88546,Yes,BXN-64230-789,12/19/2020,A-L-1,2,Ara,L,1,12.95,1.295,1.1655
14888-85625-TM,Perry Lyfield,plyfielde3@baidu.com,+1 (216) 614-9325,1263 Thackeray Parkway,Cleveland,United States,44185,Yes,XEE-37895-169,2/20/2019,A-L-2.5,3,Ara,L,2.5,29.785,1.1914,2.68065
92793-68332-NR,Heall Perris,hperrise4@studiopress.com,+353 (954) 293-8675,043 Bashford Point,Ballymahon,Ireland,F52,No,ZTX-80764-911,1/14/2021,L-D-0.5,6,Lib,D,0.5,7.77,1.554,1.0101
66458-91190-YC,Marja Urion,murione5@alexa.com,+353 (715) 989-0283,2 Sycamore Avenue,Virginia,Ireland,D18,Yes,TNW-41601-420,11/24/2020,R-M-1,5,Rob,M,1,9.95,0.995,0.597
66458-91190-YC,Marja Urion,murione5@alexa.com,+353 (715) 989-0283,2 Sycamore Avenue,Virginia,Ireland,D18,Yes,WVT-88135-549,11/16/2019,A-D-1,3,Ara,D,1,9.95,0.995,0.8955
66458-91190-YC,Marja Urion,murione5@alexa.com,+353 (715) 989-0283,2 Sycamore Avenue,Virginia,Ireland,D18,Yes,ZIL-34948-499,7/14/2020,A-D-0.5,2,Ara,D,0.5,5.97,1.194,0.5373
66458-91190-YC,Marja Urion,murione5@alexa.com,+353 (715) 989-0283,2 Sycamore Avenue,Virginia,Ireland,D18,Yes,CPV-90280-133,3/20/2019,R-D-0.2,3,Rob,D,0.2,2.685,1.3425,0.1611
66458-91190-YC,Marja Urion,murione5@alexa.com,+353 (715) 989-0283,2 Sycamore Avenue,Virginia,Ireland,D18,Yes,XQJ-86887-506,11/6/2021,E-L-1,4,Exc,L,1,14.85,1.485,1.6335
64439-27325-LG,Camellia Kid,ckide6@narod.ru,+353 (866) 707-2603,37515 Wayridge Lane,Whitegate,Ireland,D15,Yes,IPA-94170-889,12/4/2019,R-L-0.2,3,Rob,L,0.2,3.585,1.7925,0.2151
78570-76770-LB,Carolann Beine,cbeinee7@xinhuanet.com,+1 (205) 468-0236,81 West Plaza,Birmingham,United States,35244,Yes,YQL-63755-365,7/31/2020,A-M-0.2,4,Ara,M,0.2,3.375,1.6875,0.30375
98661-69719-VI,Celia Bakeup,cbakeupe8@globo.com,+1 (320) 375-8504,73 Bellgrove Circle,Saint Cloud,United States,56372,No,RKW-81145-984,3/11/2019,L-L-1,3,Lib,L,1,15.85,1.585,2.0605
82990-92703-IX,Nataniel Helkin,nhelkine9@example.com,,9 Loftsgordon Pass,Philadelphia,United States,19191,No,MBT-23379-866,5/10/2022,L-L-1,5,Lib,L,1,15.85,1.585,2.0605
49412-86877-VY,Pippo Witherington,pwitheringtonea@networkadvertising.org,+1 (810) 202-8870,63 School Crossing,Detroit,United States,48211,Yes,GEJ-39834-935,12/25/2021,L-M-0.2,6,Lib,M,0.2,4.365,2.1825,0.56745
70879-00984-FJ,Tildie Tilzey,ttilzeyeb@hostgator.com,+1 (314) 876-7205,2812 Westend Hill,Saint Louis,United States,63180,No,KRW-91640-596,4/22/2022,R-L-0.5,3,Rob,L,0.5,7.17,1.434,0.4302
53414-73391-CR,Cindra Burling,,+1 (518) 562-5402,5461 Anniversary Crossing,Schenectady,United States,12305,Yes,AOT-70449-651,6/11/2022,R-D-2.5,5,Rob,D,2.5,20.585,0.8234,1.2351
43606-83072-OA,Channa Belamy,,+1 (863) 303-5561,14 American Ash Parkway,Lakeland,United States,33805,No,DGC-21813-731,4/27/2022,L-D-0.2,2,Lib,D,0.2,3.885,1.9425,0.50505
84466-22864-CE,Karl Imorts,kimortsee@alexa.com,+1 (321) 156-1160,250 Elmside Junction,Melbourne,United States,32941,No,JBE-92943-643,12/29/2020,E-D-2.5,5,Exc,D,2.5,27.945,1.1178,3.07395
76499-89100-JQ,Mag Armistead,marmisteadeg@blogtalkradio.com,+1 (504) 611-3400,805 Kenwood Plaza,New Orleans,United States,70179,No,JSU-23781-256,9/7/2021,L-D-0.2,1,Lib,D,0.2,3.885,1.9425,0.50505
76499-89100-JQ,Mag Armistead,marmisteadeg@blogtalkradio.com,+1 (504) 611-3400,805 Kenwood Plaza,New Orleans,United States,70179,No,JSU-23781-256,9/7/2021,R-M-1,4,Rob,M,1,9.95,0.995,0.597
39582-35773-ZJ,Vasili Upstone,vupstoneei@google.pl,+1 (785) 366-9983,7 Dunning Trail,Topeka,United States,66617,No,VPX-44956-367,6/9/2019,R-M-0.5,5,Rob,M,0.5,5.97,1.194,0.3582
66240-46962-IO,Berty Beelby,bbeelbyej@rediff.com,+353 (537) 360-4393,844 Sachs Avenue,Lucan,Ireland,K78,No,VTB-46451-959,10/25/2020,L-D-2.5,1,Lib,D,2.5,29.785,1.1914,3.87205
10637-45522-ID,Erny Stenyng,,+1 (217) 450-8384,8 Pond Parkway,Springfield,United States,62723,No,DNZ-11665-950,2/28/2021,L-L-2.5,2,Lib,L,2.5,36.455,1.4582,4.73915
92599-58687-CS,Edin Yantsurev,,+1 (856) 793-3491,208 Main Park,Camden,United States,8104,Yes,ITR-54735-364,7/26/2020,R-D-0.2,5,Rob,D,0.2,2.685,1.3425,0.1611
06058-48844-PI,Webb Speechly,wspeechlyem@amazon.com,+1 (206) 440-5750,5 Helena Center,Seattle,United States,98185,Yes,YDS-02797-307,6/5/2022,E-M-2.5,4,Exc,M,2.5,31.625,1.265,3.47875
53631-24432-SY,Irvine Phillpot,iphillpoten@buzzfeed.com,+44 (610) 826-3107,07208 Eastlawn Drive,Wootton,United Kingdom,NN4,No,BPG-68988-842,2/21/2019,E-M-0.5,5,Exc,M,0.5,8.25,1.65,0.9075
18275-73980-KL,Lem Pennacci,lpennaccieo@statcounter.com,+1 (254) 597-0519,23 Kinsman Way,Waco,United States,76711,No,XZG-51938-658,4/5/2020,E-L-0.5,6,Exc,L,0.5,8.91,1.782,0.9801
23187-65750-HZ,Starr Arpin,sarpinep@moonfruit.com,+1 (804) 588-4160,12 Bobwhite Road,Richmond,United States,23242,No,KAR-24978-271,1/10/2019,R-M-1,6,Rob,M,1,9.95,0.995,0.597
22725-79522-GP,Donny Fries,dfrieseq@cargocollective.com,+1 (419) 138-9171,404 Granby Trail,Toledo,United States,43610,No,FQK-28730-361,4/12/2022,R-M-1,6,Rob,M,1,9.95,0.995,0.597
06279-72603-JE,Rana Sharer,rsharerer@flavors.me,+1 (304) 632-1951,0 Granby Parkway,Huntington,United States,25705,No,BGB-67996-089,1/30/2022,R-D-1,5,Rob,D,1,8.95,0.895,0.537
83543-79246-ON,Nannie Naseby,nnasebyes@umich.edu,+1 (407) 225-7234,84666 Melvin Street,Winter Haven,United States,33884,Yes,XMC-20620-809,5/14/2021,E-M-0.5,2,Exc,M,0.5,8.25,1.65,0.9075
66794-66795-VW,Rea Offell,,+1 (214) 171-1701,3356 Ruskin Way,Dallas,United States,75323,No,ZSO-58292-191,6/12/2022,R-D-0.5,4,Rob,D,0.5,5.37,1.074,0.3222
95424-67020-AP,Kris O'Cullen,koculleneu@ca.gov,+353 (284) 183-7528,39 Chinook Crossing,Adare,Ireland,H54,Yes,LWJ-06793-303,1/2/2022,R-M-2.5,2,Rob,M,2.5,22.885,0.9154,1.3731
73017-69644-MS,Timoteo Glisane,,+353 (316) 279-4429,2 Coolidge Crossing,Ballivor,Ireland,D17,No,FLM-82229-989,1/24/2022,L-L-0.2,2,Lib,L,0.2,4.755,2.3775,0.61815
67423-10113-LM,Hildegarde Brangan,hbranganex@woothemes.com,,5 Pleasure Junction,Evansville,United States,47747,Yes,OGW-60685-912,11/21/2020,E-D-2.5,4,Exc,D,2.5,27.945,1.1178,3.07395
48582-05061-RY,Amii Gallyon,agallyoney@engadget.com,,229 Spohn Center,Naperville,United States,60567,Yes,DEC-11160-362,10/13/2021,R-D-0.2,4,Rob,D,0.2,2.685,1.3425,0.1611
32031-49093-KE,Birgit Domange,bdomangeez@yahoo.co.jp,,5 Sherman Drive,Charleston,United States,29424,No,WCT-07869-499,10/19/2021,R-D-0.5,5,Rob,D,0.5,5.37,1.074,0.3222
31715-98714-OO,Killian Osler,koslerf0@gmpg.org,+1 (517) 647-5356,81 Stuart Street,Lansing,United States,48930,Yes,FHD-89872-325,4/29/2019,L-L-1,4,Lib,L,1,15.85,1.585,2.0605
73759-17258-KA,Lora Dukes,,+353 (963) 987-6580,4 Lakewood Gardens Lane,Boyle,Ireland,F52,Yes,AZF-45991-584,10/12/2019,A-D-2.5,1,Ara,D,2.5,22.885,0.9154,2.05965
64897-79178-MH,Zack Pellett,zpellettf2@dailymotion.com,+1 (318) 218-5955,0 Lukken Court,Shreveport,United States,71115,No,MDG-14481-513,5/19/2021,A-M-2.5,4,Ara,M,2.5,25.875,1.035,2.32875
73346-85564-JB,Ilaire Sprakes,isprakesf3@spiegel.de,+1 (408) 319-9787,1969 Lakeland Avenue,San Jose,United States,95194,No,OFN-49424-848,7/3/2021,R-L-2.5,2,Rob,L,2.5,27.485,1.0994,1.6491
07476-13102-NJ,Heda Fromant,hfromantf4@ucsd.edu,+1 (610) 156-1700,3341 Cascade Park,Philadelphia,United States,19104,No,NFA-03411-746,2/8/2020,A-L-0.5,2,Ara,L,0.5,7.77,1.554,0.6993
87223-37422-SK,Rufus Flear,rflearf5@artisteer.com,+44 (271) 881-4912,30 Mayer Terrace,Sheffield,United Kingdom,S33,No,CYM-74988-450,10/16/2020,L-D-0.2,4,Lib,D,0.2,3.885,1.9425,0.50505
57837-15577-YK,Dom Milella,,+353 (361) 732-3444,87 Cascade Crossing,Manorhamilton,Ireland,H16,No,WTV-24996-658,10/23/2020,E-D-2.5,3,Exc,D,2.5,27.945,1.1178,3.07395
73647-66148-VM,Bette-ann Munden,bmundenf8@elpais.com,+1 (405) 290-3207,465 Oxford Street,Oklahoma City,United States,73119,Yes,NBT-35757-542,7/7/2021,E-L-0.2,3,Exc,L,0.2,4.455,2.2275,0.49005
10142-55267-YO,Wilek Lightollers,wlightollersf9@baidu.com,+1 (646) 793-8756,8 Sunnyside Lane,New York City,United States,10060,Yes,DSL-69915-544,3/10/2021,R-L-0.2,3,Rob,L,0.2,3.585,1.7925,0.2151
10142-55267-YO,Wilek Lightollers,wlightollersf9@baidu.com,+1 (646) 793-8756,8 Sunnyside Lane,New York City,United States,10060,Yes,OYU-25085-528,2/5/2021,E-L-0.2,4,Exc,L,0.2,4.455,2.2275,0.49005
92976-19453-DT,Nick Brakespear,nbrakespearfa@rediff.com,+1 (973) 380-3976,2 Jenna Hill,Newark,United States,7112,Yes,XCG-07109-195,12/11/2020,L-D-0.2,6,Lib,D,0.2,3.885,1.9425,0.50505
89757-51438-HX,Malynda Glawsop,mglawsopfb@reverbnation.com,+1 (203) 608-9937,682 Express Court,New Haven,United States,6510,No,YZA-25234-630,5/13/2022,E-D-0.2,2,Exc,D,0.2,3.645,1.8225,0.40095
76192-13390-HZ,Granville Alberts,galbertsfc@etsy.com,+44 (788) 686-0408,0 Pierstorff Center,Belfast,United Kingdom,BT2,Yes,OKU-29966-417,10/23/2019,E-L-0.2,4,Exc,L,0.2,4.455,2.2275,0.49005
02009-87294-SY,Vasily Polglase,vpolglasefd@about.me,,63 Maryland Trail,Toledo,United States,43610,No,MEX-29350-659,9/11/2020,E-M-1,5,Exc,M,1,13.75,1.375,1.5125
82872-34456-LJ,Madelaine Sharples,,+44 (572) 727-1868,0 Mayfield Avenue,Newton,United Kingdom,IV1,Yes,NOY-99738-977,9/29/2019,R-L-2.5,2,Rob,L,2.5,27.485,1.0994,1.6491
13181-04387-LI,Sigfrid Busch,sbuschff@so-net.ne.jp,+353 (953) 333-8754,6666 Express Pass,Bantry,Ireland,P75,No,TCR-01064-030,3/3/2021,E-M-1,6,Exc,M,1,13.75,1.375,1.5125
24845-36117-TI,Cissiee Raisbeck,craisbeckfg@webnode.com,,8026 Nobel Parkway,Shreveport,United States,71161,Yes,YUL-42750-776,11/23/2021,L-M-0.2,2,Lib,M,0.2,4.365,2.1825,0.56745
86646-65810-TD,Kenton Wetherick,,+1 (859) 628-7241,6976 Knutson Lane,Lexington,United States,40515,Yes,CUN-90044-279,1/29/2021,L-D-0.2,4,Lib,D,0.2,3.885,1.9425,0.50505
59480-02795-IU,Reamonn Aynold,raynoldfj@ustream.tv,+1 (414) 429-0919,0380 Orin Road,Milwaukee,United States,53263,Yes,ICC-73030-502,4/16/2022,A-L-1,3,Ara,L,1,12.95,1.295,1.1655
61809-87758-LJ,Hatty Dovydenas,,+1 (281) 416-9557,227 Huxley Hill,Amarillo,United States,79176,Yes,ADP-04506-084,7/24/2021,E-M-2.5,6,Exc,M,2.5,31.625,1.265,3.47875
77408-43873-RS,Nathaniel Bloxland,,+353 (652) 208-7526,04385 Tony Alley,Daingean,Ireland,E91,Yes,PNU-22150-408,8/11/2019,A-D-0.2,6,Ara,D,0.2,2.985,1.4925,0.26865
18366-65239-WF,Brendan Grece,bgrecefm@naver.com,+44 (933) 508-3795,5 Butterfield Plaza,Halton,United Kingdom,LS9,No,VSQ-07182-513,7/23/2019,L-L-0.2,6,Lib,L,0.2,4.755,2.3775,0.61815
72072-33025-SD,Abbe Thys,athysfo@cdc.gov,+1 (865) 217-6208,847 Sloan Parkway,Knoxville,United States,37924,No,NEX-63825-598,2/22/2020,R-L-0.5,2,Rob,L,0.5,7.17,1.434,0.4302
58118-22461-GC,Jackquelin Chugg,jchuggfp@about.me,+1 (913) 466-8319,973 Kings Hill,Shawnee Mission,United States,66225,No,XPG-66112-335,7/19/2020,R-D-2.5,4,Rob,D,2.5,20.585,0.8234,1.2351
90940-63327-DJ,Audra Kelston,akelstonfq@sakura.ne.jp,+1 (954) 981-8804,9522 Oak Valley Way,Fort Lauderdale,United States,33330,Yes,NSQ-72210-345,9/20/2021,A-M-0.2,6,Ara,M,0.2,3.375,1.6875,0.30375
64481-42546-II,Elvina Angel,,+353 (921) 742-1111,4 Hanson Parkway,Tralee,Ireland,V92,No,XRR-28376-277,5/2/2021,R-L-2.5,6,Rob,L,2.5,27.485,1.0994,1.6491
27536-28463-NJ,Claiborne Mottram,cmottramfs@harvard.edu,+1 (512) 333-9861,5 Monument Point,Austin,United States,78715,Yes,WHQ-25197-475,11/26/2021,L-L-0.2,4,Lib,L,0.2,4.755,2.3775,0.61815
70140-82812-KD,Donalt Sangwin,dsangwinfu@weebly.com,+1 (301) 879-4079,47 Granby Junction,Hyattsville,United States,20784,No,XTL-68000-371,4/7/2020,A-M-0.5,4,Ara,M,0.5,6.75,1.35,0.6075
91895-55605-LS,Elizabet Aizikowitz,eaizikowitzfv@virginia.edu,+44 (148) 635-3706,7835 Namekagon Alley,Ashley,United Kingdom,SN13,No,YES-51109-625,1/31/2022,E-L-0.5,4,Exc,L,0.5,8.91,1.782,0.9801
43155-71724-XP,Herbie Peppard,,,2 International Lane,Pasadena,United States,91103,Yes,EAY-89850-211,2/19/2019,A-D-0.2,2,Ara,D,0.2,2.985,1.4925,0.26865
32038-81174-JF,Cornie Venour,cvenourfx@ask.com,+1 (318) 578-8039,90 Commercial Pass,Shreveport,United States,71161,No,IOQ-84840-827,11/12/2019,A-M-1,6,Ara,M,1,11.25,1.125,1.0125
59205-20324-NB,Maggy Harby,mharbyfy@163.com,,69 Jackson Junction,Pensacola,United States,32590,Yes,FBD-56220-430,5/16/2022,R-L-0.2,6,Rob,L,0.2,3.585,1.7925,0.2151
99899-54612-NX,Reggie Thickpenny,rthickpennyfz@cafepress.com,+1 (213) 234-9242,791 School Center,Los Angeles,United States,90035,No,COV-52659-202,2/12/2021,L-M-2.5,2,Lib,M,2.5,33.465,1.3386,4.35045
26248-84194-FI,Phyllys Ormerod,pormerodg0@redcross.org,+1 (919) 491-2772,04 Arrowood Court,Durham,United States,27705,No,YUO-76652-814,4/4/2021,A-D-0.2,6,Ara,D,0.2,2.985,1.4925,0.26865
19485-98072-PS,Don Flintiff,dflintiffg1@e-recht24.de,,7 Helena Junction,London,United Kingdom,WC1B,No,SPF-31673-217,6/9/2020,E-M-1,6,Exc,M,1,13.75,1.375,1.5125
19485-98072-PS,Don Flintiff,dflintiffg1@e-recht24.de,,7 Helena Junction,London,United Kingdom,WC1B,No,HMB-30634-745,2/18/2020,A-D-2.5,6,Ara,D,2.5,22.885,0.9154,2.05965
19485-98072-PS,Don Flintiff,dflintiffg1@e-recht24.de,,7 Helena Junction,London,United Kingdom,WC1B,No,PBT-36926-102,8/2/2021,L-M-1,4,Lib,M,1,14.55,1.455,1.8915
84493-71314-WX,Tymon Zanetti,tzanettig2@gravatar.com,+353 (351) 897-2630,561 Cherokee Trail,Loughrea,Ireland,H62,No,BLV-60087-454,6/8/2022,E-L-0.2,3,Exc,L,0.2,4.455,2.2275,0.49005
84493-71314-WX,Tymon Zanetti,tzanettig2@gravatar.com,+353 (351) 897-2630,561 Cherokee Trail,Loughrea,Ireland,H62,No,BLV-60087-454,6/8/2022,A-M-0.5,5,Ara,M,0.5,6.75,1.35,0.6075
39789-43945-IV,Reinaldos Kirtley,rkirtleyg4@hatena.ne.jp,+1 (626) 635-6367,6356 Di Loreto Road,Whittier,United States,90605,Yes,QYC-63914-195,5/14/2020,E-L-1,3,Exc,L,1,14.85,1.485,1.6335
38972-89678-ZM,Carney Clemencet,cclemencetg5@weather.com,,09240 Arkansas Point,Birmingham,United Kingdom,B40,Yes,OIB-77163-890,12/25/2020,E-L-0.5,5,Exc,L,0.5,8.91,1.782,0.9801
91465-84526-IJ,Russell Donet,rdonetg6@oakley.com,+1 (804) 583-2067,1 Petterle Terrace,Richmond,United States,23237,No,SGS-87525-238,7/5/2021,E-D-1,5,Exc,D,1,12.15,1.215,1.3365
22832-98538-RB,Sidney Gawen,sgaweng7@creativecommons.org,+1 (571) 317-3089,9231 Stang Drive,Sterling,United States,20167,Yes,GQR-12490-152,3/14/2019,R-L-0.2,1,Rob,L,0.2,3.585,1.7925,0.2151
30844-91890-ZA,Rickey Readie,rreadieg8@guardian.co.uk,+1 (775) 993-8273,8 Everett Court,Carson City,United States,89706,No,UOJ-28238-299,3/7/2021,R-L-0.2,6,Rob,L,0.2,3.585,1.7925,0.2151
88992-49081-AT,Zilvia Claisse,,+1 (612) 477-9298,529 Judy Circle,Saint Paul,United States,55123,No,UPF-60123-025,2/6/2020,R-L-2.5,3,Rob,L,2.5,27.485,1.0994,1.6491
10204-31464-SA,Bar O' Mahony,bogb@elpais.com,,478 Harper Junction,Huntsville,United States,35895,Yes,NQS-01613-687,3/12/2021,L-D-0.5,1,Lib,D,0.5,7.77,1.554,1.0101
75156-80911-YT,Valenka Stansbury,vstansburygc@unblog.fr,+1 (915) 530-3435,10283 Ramsey Hill,El Paso,United States,88553,Yes,MGH-36050-573,8/3/2020,R-M-0.5,2,Rob,M,0.5,5.97,1.194,0.3582
53971-49906-PZ,Daniel Heinonen,dheinonengd@printfriendly.com,,715 Kropf Hill,Decatur,United States,30033,No,UVF-59322-459,7/25/2019,E-L-2.5,6,Exc,L,2.5,34.155,1.3662,3.75705
10728-17633-ST,Jewelle Shenton,jshentonge@google.com.hk,+1 (650) 712-0135,46367 Waubesa Hill,Orange,United States,92668,Yes,VET-41158-896,4/29/2020,E-M-2.5,2,Exc,M,2.5,31.625,1.265,3.47875
13549-65017-VE,Jennifer Wilkisson,jwilkissongf@nba.com,,26051 Golf Course Road,Huntington Beach,United States,92648,Yes,XYL-52196-459,5/2/2019,R-D-0.2,3,Rob,D,0.2,2.685,1.3425,0.1611
87688-42420-TO,Kylie Mowat,,+1 (206) 275-3973,06512 Shopko Court,Milwaukee,United States,53285,No,BPZ-51283-916,8/29/2021,A-M-2.5,2,Ara,M,2.5,25.875,1.035,2.32875
05325-97750-WP,Cody Verissimo,cverissimogh@theglobeandmail.com,,18 Bluestem Avenue,Upton,United Kingdom,DN21,Yes,ETD-58130-674,11/5/2021,E-M-0.5,2,Exc,M,0.5,8.25,1.65,0.9075
05325-97750-WP,Cody Verissimo,cverissimogh@theglobeandmail.com,,18 Bluestem Avenue,Upton,United Kingdom,DN21,Yes,VQW-91903-926,3/13/2020,E-D-2.5,1,Exc,D,2.5,27.945,1.1178,3.07395
05325-97750-WP,Cody Verissimo,cverissimogh@theglobeandmail.com,,18 Bluestem Avenue,Upton,United Kingdom,DN21,Yes,UMM-28497-689,11/3/2020,L-L-2.5,3,Lib,L,2.5,36.455,1.4582,4.73915
05325-97750-WP,Cody Verissimo,cverissimogh@theglobeandmail.com,,18 Bluestem Avenue,Upton,United Kingdom,DN21,Yes,OKA-93124-100,4/23/2020,R-M-0.5,5,Rob,M,0.5,5.97,1.194,0.3582
51901-35210-UI,Gabriel Starcks,gstarcksgi@abc.net.au,+1 (423) 903-3146,5 Northland Alley,Chattanooga,United States,37416,No,OLF-77983-457,2/16/2019,A-L-2.5,2,Ara,L,2.5,29.785,1.1914,2.68065
62483-50867-OM,Darby Dummer,,,6664 Huxley Place,Manchester,United Kingdom,M14,No,MVI-04946-827,11/27/2021,E-L-1,1,Exc,L,1,14.85,1.485,1.6335
92753-50029-SD,Kienan Scholard,kscholardgk@sbwire.com,+1 (614) 199-9032,47910 Longview Place,Columbus,United States,43268,No,UOG-94188-104,11/23/2021,A-M-0.5,5,Ara,M,0.5,6.75,1.35,0.6075
